Metal1,Metal2,Metal1_Composition,Metal2_Composition,Site,adsorption_energy
Os,Y,0.5,0.5,bridge,-0.050822701657097
Cu,Au,0.75,0.25,hollow,-0.0507439246566434
Co,V,0.75,0.25,hollow,-0.4896923904588846
Ta,Tc,0.5,0.5,hollow,-0.4898148417550771
Zn,Fe,0.75,0.25,hollow,-0.0498769700706986
W,Ru,0.75,0.25,bridge,-0.4903514502575206
Re,Ni,0.75,0.25,bridge,-0.4905503654581196
Cd,La,0.5,0.5,hollow,-0.4909475155572806
Pd,Rh,0.75,0.25,bridge,-0.0488121885600492
Ru,Mo,0.75,0.25,hollow,-0.4912488816580378
Tc,Ru,0.75,0.25,hollow,-0.4921314828597758
La,W,0.75,0.25,hollow,-0.4924253658600435
Hg,Zr,0.75,0.25,bridge,-0.0473037254550661
Au,Nb,0.75,0.25,hollow,-0.0471367836607612
Hf,Rh,0.5,0.5,hollow,-0.4928969390557256
W,Y,0.75,0.25,hollow,-0.4929399331585671
Co,Pd,0.75,0.25,bridge,-0.0470258972554518
Fe,Zr,0.5,0.5,bridge,-0.4931295964588287
Cd,Rh,0.5,0.5,bridge,-0.4932215709586387
Zn,Rh,0.75,0.25,top,-0.0466816732650556
Hf,Tc,0.5,0.5,bridge,-0.4934123227567113
Cr,Pt,0.75,0.25,hollow,-0.4935240254553434
Cu,Nb,0.75,0.25,hollow,-0.0464116002612797
Pt,Tc,0.5,0.5,hollow,-0.046264386658521
Au,Rh,0.5,0.5,top,-0.0462596246570399
Os,Mo,0.75,0.25,hollow,-0.4940402253587024
Ta,Tc,0.5,0.5,top,-0.0458622023570285
Pt,Ti,0.75,0.25,hollow,-0.0456858726565485
Mn,W,0.5,0.5,hollow,-0.4944142458579961
Cu,Mo,0.75,0.25,top,-0.0452537558585106
Ni,Cd,0.75,0.25,hollow,-0.4951126261648539
Pt,Ta,0.75,0.25,hollow,-0.0446232681597109
Pt,Ti,0.5,0.5,hollow,-0.0444097948593196
Mo,Sc,0.5,0.5,bridge,-0.4959899211562231
Au,Rh,0.75,0.25,top,-0.0434225658563889
Cu,Ir,0.75,0.25,hollow,-0.0433282783551192
Cu,Ni,0.75,0.25,hollow,-0.0431549418562724
Ru,Tc,0.75,0.25,hollow,-0.4969206864579689
Zn,Y,0.75,0.25,hollow,-0.0429841904615102
Tc,Ta,0.75,0.25,bridge,-0.4971821878598064
Pt,Os,0.75,0.25,bridge,-0.0424177854574452
Ag,Co,0.75,0.25,bridge,-0.0423198244597813
Ni,Re,0.5,0.5,hollow,-0.4977095445564998
Cu,W,0.75,0.25,hollow,-0.0419681173579817
Ru,Pd,0.75,0.25,bridge,-0.0418783197555683
Re,Ru,0.5,0.5,hollow,-0.4988064353592278
Pd,Y,0.75,0.25,hollow,-0.4990907942546698
W,Zr,0.75,0.25,hollow,-0.4995178770577411
Pt,V,0.5,0.5,bridge,-0.040284957157354
Tc,W,0.5,0.5,hollow,-0.499917068055737
Cr,Tc,0.5,0.5,bridge,-0.4999395173608434
Rh,V,0.75,0.25,hollow,-0.5000236005571139
Rh,Ta,0.5,0.5,hollow,-0.5000422403599885
Ag,Ni,0.75,0.25,hollow,-0.0399177395583763
Cr,Tc,0.5,0.5,bridge,-0.5000890439614238
Ta,W,0.75,0.25,top,-0.0396401834577488
Cu,Pd,0.75,0.25,hollow,-0.0395679372586244
Nb,Ni,0.5,0.5,hollow,-0.5004698672555321
Ru,Re,0.75,0.25,hollow,-0.5005157184595816
Tc,W,0.5,0.5,bridge,-0.5006181693561018
Ir,Re,0.75,0.25,hollow,-0.0383736295579808
Cr,Ir,0.5,0.5,hollow,-0.5017756055594589
Cd,La,0.5,0.5,bridge,-0.5019433636580004
Os,V,0.75,0.25,hollow,-0.5020474472575813
Os,Pt,0.75,0.25,top,-0.0377462711612395
Ru,V,0.75,0.25,hollow,-0.5026982075569038
Re,Ti,0.75,0.25,hollow,-0.5027220173569447
Re,Hg,0.75,0.25,hollow,-0.0372707521591735
La,Nb,0.75,0.25,hollow,-0.5032010738568431
Fe,Zr,0.75,0.25,bridge,-0.5032448841584198
Ir,Zr,0.5,0.5,hollow,-0.503276449358026
Zn,Nb,0.75,0.25,top,-0.0367146875568948
V,W,0.75,0.25,top,-0.0366885646571688
Mo,Os,0.5,0.5,hollow,-0.5033609407573465
Cu,Tc,0.75,0.25,hollow,-0.0360058309515523
Pt,W,0.75,0.25,hollow,-0.0359088224604136
Cu,Ru,0.75,0.25,hollow,-0.0356005174607787
Ir,Re,0.5,0.5,bridge,-0.0351660876576431
Ni,Zn,0.75,0.25,hollow,-0.5048955266601922
Re,Ni,0.75,0.25,hollow,-0.5049536230571618
Mn,Ti,0.5,0.5,bridge,-0.5051002923564454
Ni,Os,0.5,0.5,bridge,-0.0348387347612231
Pt,W,0.75,0.25,top,-0.0345886621571196
Co,V,0.75,0.25,hollow,-0.5055949953593597
Rh,Y,0.5,0.5,bridge,-0.5057088749590264
Co,Cu,0.75,0.25,bridge,-0.0341602188554759
Co,Mo,0.75,0.25,hollow,-0.506154461457271
Ag,V,0.75,0.25,top,-0.0338215731526077
Cu,Zn,0.75,0.25,hollow,-0.0336309574549602
Rh,Ti,0.5,0.5,hollow,-0.5065067128589078
Ir,La,0.75,0.25,top,-0.5066580080592473
Mn,Ta,0.5,0.5,bridge,-0.5069669933572811
Fe,Zr,0.75,0.25,hollow,-0.5071444115592101
Re,Rh,0.5,0.5,bridge,-0.5072188347575945
Mo,Sc,0.75,0.25,hollow,-0.5072823732579934
Ag,Y,0.75,0.25,hollow,-0.0326275376564524
Fe,Tc,0.5,0.5,hollow,-0.5076622441619918
Nb,Rh,0.5,0.5,bridge,-0.508119259356107
Pt,Ru,0.5,0.5,bridge,-0.03185446225595
Cr,Re,0.75,0.25,top,-0.0317141875557069
Ru,Tc,0.5,0.5,hollow,-0.5084379046556649
Zn,Fe,0.75,0.25,hollow,-0.0314869725616233
Os,Tc,0.5,0.5,hollow,-0.5086146426610583
Cr,Os,0.5,0.5,hollow,-0.5091772379555266
Co,Zn,0.75,0.25,hollow,-0.5095173802610304
Os,W,0.5,0.5,hollow,-0.5097279963583503
Re,Fe,0.75,0.25,bridge,-0.5098801080521014
Nb,W,0.75,0.25,top,-0.0298325203575302
Ir,Os,0.75,0.25,hollow,-0.0297851726563465
Cu,Ag,0.75,0.25,hollow,-0.0294319688609618
Ru,Cr,0.75,0.25,hollow,-0.510914140558242
Cu,Ru,0.75,0.25,top,-0.0290693771594021
Nb,Zn,0.5,0.5,hollow,-0.0287821609590253
Cu,Hf,0.75,0.25,top,-0.0286476006576492
Cr,Pd,0.5,0.5,hollow,-0.5114527899558823
Os,Pt,0.5,0.5,hollow,-0.028174802856455
Ir,Os,0.75,0.25,hollow,-0.02802568455715
Re,V,0.5,0.5,bridge,-0.5120702162557507
Os,Pt,0.5,0.5,hollow,-0.0278066328600914
Ti,Pt,0.75,0.25,hollow,-0.5128333595593801
Re,Rh,0.5,0.5,hollow,-0.5128989389586138
La,V,0.75,0.25,hollow,-0.5132366322568203
Nb,Pt,0.75,0.25,hollow,-0.5135018071586899
Cu,Re,0.75,0.25,hollow,-0.026496268756972
W,Mo,0.75,0.25,top,-0.0264380363578027
Cu,La,0.75,0.25,bridge,-0.0259316324581675
Mo,Os,0.5,0.5,hollow,-0.5141295737548432
Hf,Y,0.5,0.5,top,-0.0254391063599257
Ni,V,0.5,0.5,hollow,-0.5147913546597636
Ru,Nb,0.75,0.25,hollow,-0.5150894553580372
Au,Mo,0.5,0.5,bridge,-0.5152569414594552
Cr,Sc,0.75,0.25,hollow,-0.5152921801554555
Re,Rh,0.75,0.25,hollow,-0.51558130115788
Ir,Y,0.5,0.5,bridge,-0.5157668827586974
Mo,Ni,0.5,0.5,bridge,-0.5165787343566706
Rh,Zr,0.5,0.5,hollow,-0.5171982015590117
Os,V,0.75,0.25,hollow,-0.517219154359708
Co,Re,0.5,0.5,hollow,-0.5172312634594789
Rh,Zr,0.5,0.5,hollow,-0.5173599731560614
Mo,Re,0.5,0.5,top,-0.0223666690571633
Co,W,0.75,0.25,hollow,-0.51840339376119
Re,Nb,0.75,0.25,bridge,-0.5184465237570919
Re,Ru,0.75,0.25,hollow,-0.5186176833585421
Hf,Ir,0.5,0.5,hollow,-0.0212058314563989
Ni,Re,0.5,0.5,hollow,-0.5188031289571597
La,Mn,0.75,0.25,bridge,-0.5188164625605793
Nb,Ru,0.75,0.25,top,-0.0209866437571406
Ru,Ta,0.75,0.25,hollow,-0.5191985104565617
Ru,Ti,0.75,0.25,hollow,-0.5193055871559125
Ag,W,0.75,0.25,top,-0.5193283086618692
Ag,Ni,0.75,0.25,bridge,-0.0206051401537195
Co,Pt,0.75,0.25,top,-0.0205372477566641
La,Mo,0.75,0.25,hollow,-0.5196616481580065
Fe,W,0.5,0.5,bridge,-0.5197683167561706
Cu,Ta,0.75,0.25,hollow,-0.0197331513618053
Re,Os,0.75,0.25,hollow,-0.5205337730576218
Pd,Hf,0.75,0.25,hollow,-0.0192185841578691
Nb,Ni,0.5,0.5,bridge,-0.5210599050614917
Re,Os,0.75,0.25,hollow,-0.5212702491580501
Mo,Ta,0.75,0.25,top,-0.0183863238589481
Ir,Ti,0.5,0.5,hollow,-0.5217167879590932
Co,Mo,0.5,0.5,bridge,-0.5217303935632742
Mo,Pd,0.5,0.5,bridge,-0.0181856399603645
Zn,Ta,0.75,0.25,hollow,-0.5218196469567999
Hg,Zr,0.75,0.25,top,-0.0181304008574159
Tc,Ru,0.75,0.25,hollow,-0.521871892756252
Zn,Fe,0.75,0.25,bridge,-0.0175019539665015
Cu,Mo,0.5,0.5,hollow,-0.5226981664590937
La,Hf,0.75,0.25,hollow,-0.5230011652592736
Mo,Zr,0.75,0.25,hollow,-0.523143072557076
Re,Pt,0.75,0.25,top,-0.0167767705561061
Re,V,0.5,0.5,bridge,-0.5232298768559929
Ag,Fe,0.75,0.25,hollow,-0.0167537769584384
Mo,Rh,0.5,0.5,bridge,-0.5232976332581245
V,Zn,0.5,0.5,hollow,-0.0157408331569683
Re,Tc,0.75,0.25,hollow,-0.5247010603588649
Re,Cd,0.75,0.25,bridge,-0.0151349716570337
Co,Mo,0.75,0.25,hollow,-0.5248709954530284
Y,Ru,0.75,0.25,top,-0.0145854377578586
Nb,Tc,0.75,0.25,top,-0.01455210385663
Co,Pd,0.5,0.5,bridge,-0.0141741377583173
Zn,La,0.75,0.25,bridge,-0.0141369941620439
Fe,Tc,0.5,0.5,hollow,-0.5258950958586581
Cu,Sc,0.75,0.25,hollow,-0.0140107333563435
Fe,Hf,0.75,0.25,hollow,-0.5261009499581348
Re,Ir,0.75,0.25,top,-0.0135084112580159
Tc,Ti,0.75,0.25,hollow,-0.5267457237596034
Os,Zr,0.75,0.25,hollow,-0.5269778368592313
Cu,Pt,0.75,0.25,hollow,-0.0128088065602867
Ni,Re,0.5,0.5,bridge,-0.5273061422549006
Nb,Rh,0.5,0.5,hollow,-0.5273639663564325
Cu,Os,0.75,0.25,hollow,-0.0123749210533503
Cd,Co,0.75,0.25,top,-0.012274511055665
Pt,Tc,0.75,0.25,hollow,-0.0121077052599218
Pt,V,0.5,0.5,hollow,-0.5279507798577185
Ru,Zr,0.75,0.25,hollow,-0.5280028896586089
Os,Sc,0.75,0.25,hollow,-0.5281039799583311
Co,Ti,0.75,0.25,hollow,-0.5285116064614783
La,Ti,0.75,0.25,hollow,-0.528714603459747
Au,V,0.75,0.25,hollow,-0.0111679601604635
Zn,La,0.75,0.25,hollow,-0.010895710262929
Pd,Zr,0.5,0.5,hollow,-0.0108074092558752
Os,Ta,0.75,0.25,hollow,-0.529327403756696
La,Mn,0.75,0.25,top,-0.0106142084577811
Os,Nb,0.75,0.25,hollow,-0.5294019629609181
Cd,Ir,0.75,0.25,top,-0.5294110788590558
V,Zn,0.5,0.5,hollow,-0.0103799183552553
Ir,Tc,0.75,0.25,hollow,-0.0102233168572354
Zn,Ta,0.75,0.25,bridge,-0.5300785740537037
Ir,Ti,0.75,0.25,hollow,-0.5300880979584406
Mn,Y,0.5,0.5,hollow,-0.5304935476587787
Cd,Pd,0.5,0.5,bridge,-0.0091910530563552
Cu,Tc,0.75,0.25,top,-0.0088664212516675
Mo,W,0.75,0.25,top,-0.0088400261583672
Re,Ta,0.5,0.5,bridge,-0.5312388674601323
Pd,Tc,0.5,0.5,hollow,-0.5313112497560439
Cu,Pd,0.75,0.25,hollow,-0.0085721301574892
Fe,V,0.75,0.25,bridge,-0.5317537067594174
Cd,Ti,0.75,0.25,top,-0.008040691859577
Zr,Mn,0.75,0.25,bridge,-0.5325382109576537
V,Pt,0.75,0.25,hollow,-0.5325816131580439
Ir,Rh,0.5,0.5,top,-0.0070638031565692
W,Os,0.75,0.25,bridge,-0.533189923658
Tc,Os,0.75,0.25,hollow,-0.5332175432585871
Zn,W,0.75,0.25,hollow,-0.5333155042598889
La,Pt,0.75,0.25,top,-0.006656856959097
Re,Tc,0.5,0.5,hollow,-0.5335619032584589
Mo,Pd,0.75,0.25,hollow,-0.5336674834570374
Ir,Mo,0.5,0.5,hollow,-0.5341089882594758
Cr,Tc,0.5,0.5,top,-0.0056539813585629
Pd,Re,0.5,0.5,bridge,-0.5346972982578961
Pt,Re,0.5,0.5,hollow,-0.0051262165570449
Cr,Co,0.75,0.25,top,-0.0051252641560211
Pd,Sc,0.5,0.5,bridge,-0.0050364190564948
Re,Cr,0.75,0.25,hollow,-0.5353616642559871
Ru,Ti,0.5,0.5,hollow,-0.53543744796022
Os,Ti,0.5,0.5,bridge,-0.5356642548603929
Ir,Rh,0.75,0.25,top,-0.004269466156046
La,Cr,0.75,0.25,hollow,-0.5357750051580012
Tc,La,0.75,0.25,hollow,-0.5359628997566404
Ni,Zr,0.5,0.5,top,-0.0035568000521095
La,Zr,0.75,0.25,hollow,-0.5370486339588467
Rh,Tc,0.5,0.5,hollow,-0.5373319044583411
Cu,Rh,0.75,0.25,top,-0.0025113386645614
Co,Re,0.5,0.5,hollow,-0.5378762682584863
Mn,Mo,0.75,0.25,hollow,-0.5378897378568297
Pd,Re,0.75,0.25,hollow,-0.0020589493569502
Cu,Zr,0.75,0.25,hollow,-0.0017853389572053
Cr,Ru,0.5,0.5,hollow,-0.5382958677573413
Tc,V,0.5,0.5,top,-0.0016479213581703
Rh,Nb,0.75,0.25,hollow,-0.538384032660332
Re,Tc,0.75,0.25,hollow,-0.5385598181555622
Hf,Pt,0.75,0.25,top,-0.00128954745648
Cd,La,0.75,0.25,bridge,-0.0010255970582591
Mn,Os,0.75,0.25,hollow,-0.5390912564607504
Ti,Pt,0.75,0.25,hollow,-0.5395245978606624
Cu,Hf,0.75,0.25,hollow,-0.0004680357587574
Os,Sc,0.75,0.25,bridge,-0.5398432430547189
La,Re,0.75,0.25,hollow,-0.5400456957604263
Cu,Os,0.5,0.5,hollow,0.0002402764448845
Mo,Ru,0.5,0.5,hollow,-0.5403424359601274
Hf,Ir,0.5,0.5,bridge,0.0003963337412926
Re,Ru,0.5,0.5,hollow,-0.5409469367577628
Au,V,0.5,0.5,bridge,-0.5409806789566289
Ni,V,0.5,0.5,hollow,-0.5410575510604474
Ag,Fe,0.75,0.25,hollow,0.0012290021414003
Re,Sc,0.5,0.5,bridge,-0.5415361992590704
Os,W,0.5,0.5,hollow,-0.5421447819562388
La,Mn,0.5,0.5,bridge,0.0021800400400309
Mo,Pd,0.5,0.5,hollow,-0.5423622008592872
Co,W,0.75,0.25,hollow,-0.5425541772628719
Cu,W,0.75,0.25,hollow,-0.5425994841561703
Fe,Tc,0.5,0.5,hollow,-0.5427003023641817
Mo,W,0.5,0.5,bridge,-0.5427388064553895
Mo,Ru,0.5,0.5,hollow,-0.5429042516579727
Pt,W,0.5,0.5,hollow,0.0031412821417973
Fe,Ni,0.5,0.5,bridge,0.0033572044422101
Ta,Tc,0.5,0.5,bridge,-0.5433624913557367
Co,Pt,0.5,0.5,bridge,0.0034144844403556
Hf,Ru,0.5,0.5,bridge,-0.5435643998561943
Re,Tc,0.75,0.25,hollow,-0.5436314758580636
Cr,Re,0.5,0.5,hollow,-0.5439792373572061
La,Sc,0.75,0.25,top,0.0044961369431177
Ir,Os,0.75,0.25,bridge,0.0049244441406983
Pd,La,0.75,0.25,bridge,0.0049863499416744
Co,Zr,0.75,0.25,bridge,-0.5452901458620261
Cr,Rh,0.5,0.5,hollow,-0.5453051120557291
Nb,Re,0.5,0.5,hollow,-0.5453411671578294
Au,Cr,0.75,0.25,hollow,0.0054075822418155
Cr,W,0.75,0.25,top,0.0054966995421921
Cr,Zr,0.5,0.5,bridge,-0.5458151894590344
Ta,Pt,0.75,0.25,hollow,-0.5459301575565121
Hf,Re,0.75,0.25,top,0.0061118128406008
Cd,La,0.75,0.25,hollow,0.0061550789442037
Zn,Pt,0.75,0.25,top,0.0062897753387289
Pd,V,0.5,0.5,bridge,-0.546334790858026
Co,Hf,0.75,0.25,bridge,-0.5465224133576783
Ru,Hf,0.75,0.25,hollow,-0.546526086759485
Pd,Co,0.75,0.25,bridge,0.0069941420452153
Tc,Mn,0.75,0.25,hollow,-0.5476862441564379
Rh,Cd,0.75,0.25,top,0.0077583736429289
Pt,Ti,0.5,0.5,hollow,0.0078206877415425
Rh,Os,0.75,0.25,bridge,0.0079072200396979
Co,W,0.5,0.5,bridge,-0.5482835340580721
Ag,Re,0.5,0.5,hollow,0.0084030113366964
Zr,Ru,0.75,0.25,top,0.0084940334427585
Ir,Sc,0.75,0.25,bridge,-0.5486239484589248
Cr,Pt,0.5,0.5,bridge,0.0086683224408545
Ag,Ir,0.75,0.25,top,-0.5486835413603046
Ti,Zn,0.5,0.5,hollow,0.0086838328434453
Au,V,0.5,0.5,bridge,-0.5488374218575416
Ir,V,0.5,0.5,hollow,-0.5488929330594772
Hg,Pt,0.75,0.25,top,0.0090330909415854
Ru,V,0.75,0.25,hollow,-0.5495107675587576
Re,Tc,0.5,0.5,hollow,-0.5496329465558745
Re,Tc,0.5,0.5,hollow,-0.5496653281579427
Ag,W,0.75,0.25,bridge,-0.5505418068559891
Re,Zr,0.75,0.25,hollow,-0.5505721475592225
Pd,Os,0.75,0.25,bridge,0.0106163853425016
Zn,Mn,0.75,0.25,hollow,0.0107204689420825
Nb,Pt,0.75,0.25,hollow,-0.5507386811577533
Cr,Cu,0.5,0.5,bridge,-0.5508429007595339
Re,Ru,0.75,0.25,hollow,-0.5508663025566136
Zn,W,0.75,0.25,bridge,-0.5515508049638527
Cr,La,0.75,0.25,hollow,-0.5520499977601219
Tc,Re,0.75,0.25,top,0.012085664043326
W,Re,0.75,0.25,top,0.0126943826444687
Pd,Zr,0.5,0.5,hollow,0.0127252675420379
Ag,La,0.5,0.5,bridge,-0.5527845690548645
Pt,Cr,0.75,0.25,hollow,0.0133048700381834
Cr,Ta,0.5,0.5,top,0.0137191633448594
Ru,Tc,0.5,0.5,hollow,-0.5539392841555753
Ir,W,0.5,0.5,hollow,-0.5540026866574124
Zn,Ta,0.75,0.25,hollow,-0.5540522114524435
Zr,Cr,0.75,0.25,top,0.0148650348392322
Ag,Re,0.75,0.25,top,-0.5553657049522087
Ir,Ru,0.75,0.25,top,0.0154685832394818
V,Tc,0.75,0.25,top,0.0163816612412404
Au,Ta,0.5,0.5,top,0.0165015273423989
Re,Ta,0.75,0.25,bridge,-0.556773349758231
Re,Co,0.75,0.25,bridge,-0.5574156744614527
Ag,La,0.5,0.5,bridge,-0.557652413556724
Re,Ta,0.5,0.5,hollow,-0.5576779922584763
La,Y,0.75,0.25,bridge,-0.5579413983604979
Fe,Mo,0.75,0.25,hollow,-0.5583981415538517
Tc,Hg,0.75,0.25,hollow,-0.5585816822594722
Cr,Ir,0.5,0.5,hollow,-0.5588404625586634
W,Tc,0.75,0.25,top,0.0188848364423677
W,Hf,0.75,0.25,hollow,-0.5591211479577112
Ir,W,0.5,0.5,hollow,-0.5593578870602585
Pd,Y,0.5,0.5,bridge,-0.5593933978588836
Tc,W,0.5,0.5,hollow,-0.559483467556646
Nb,Tc,0.5,0.5,bridge,-0.5595293187570576
Pt,Zr,0.5,0.5,top,0.019610972242873
Ir,Y,0.75,0.25,hollow,-0.5597547650567947
Mn,Mo,0.5,0.5,hollow,-0.5598468755588044
Hf,Sc,0.5,0.5,bridge,-0.5599120468568515
Ag,Fe,0.5,0.5,hollow,0.0199308420424415
Rh,Ta,0.5,0.5,bridge,-0.5599826603601912
Ag,Fe,0.5,0.5,hollow,0.0200862190404507
Re,Ru,0.75,0.25,hollow,-0.5605346432557496
Os,Ti,0.75,0.25,hollow,-0.5606379104565065
Sc,Pd,0.75,0.25,hollow,-0.561029754454438
Ag,Ti,0.5,0.5,hollow,0.0214308695440479
Cd,Nb,0.5,0.5,hollow,0.0215194426428126
Nb,Pd,0.75,0.25,hollow,-0.5618485449585648
Tc,Fe,0.75,0.25,hollow,-0.5618972533584099
La,Ru,0.5,0.5,top,-0.5619918129586665
Hf,Ni,0.5,0.5,top,0.0221383656399041
Pd,Hf,0.75,0.25,hollow,0.0221889787435713
Ta,Zn,0.5,0.5,hollow,0.0223155117428461
Ag,Ti,0.75,0.25,top,0.0224300716445498
Mn,Re,0.5,0.5,hollow,-0.5625186253591608
Rh,Ni,0.75,0.25,top,0.022617694136926
Fe,La,0.5,0.5,bridge,-0.5628401277562887
Cu,Zn,0.75,0.25,hollow,0.0231295402418538
Ru,Mo,0.75,0.25,hollow,-0.5634327917568669
Pd,Zn,0.5,0.5,hollow,0.0239496913427785
Tc,Fe,0.75,0.25,hollow,-0.5639975640578712
Ru,Zr,0.5,0.5,bridge,-0.5643553937579497
Ru,Ti,0.75,0.25,hollow,-0.5643566181560971
Co,Nb,0.75,0.25,hollow,-0.5646094120592977
Cd,Zr,0.5,0.5,hollow,0.0246352822405526
Ag,Ni,0.5,0.5,hollow,0.0246872559373798
Re,Tc,0.5,0.5,top,0.0249044027450793
Mo,Pt,0.75,0.25,bridge,-0.5651981302571301
Re,W,0.75,0.25,top,0.025466589941999
Os,Zr,0.5,0.5,bridge,-0.5655310615574933
Re,Mo,0.75,0.25,top,0.025638293741423
Mn,Ni,0.75,0.25,hollow,-0.565873652957606
Mn,Re,0.5,0.5,hollow,-0.5660060362633601
Mn,Zr,0.5,0.5,bridge,-0.5660106622590035
Ag,Zr,0.5,0.5,hollow,0.0260744922425431
Ru,W,0.75,0.25,hollow,-0.5661823660584275
Au,V,0.75,0.25,hollow,0.026770287339815
Tc,Ru,0.75,0.25,hollow,-0.5668082278561712
Hf,La,0.75,0.25,top,0.0268796771424888
Ag,Fe,0.75,0.25,bridge,0.0275769687368949
Pd,V,0.5,0.5,hollow,-0.5676415765583158
Cr,W,0.5,0.5,top,0.0281769798430389
Mn,Re,0.5,0.5,hollow,-0.5681882532580573
Os,Ti,0.75,0.25,hollow,-0.5682607715561687
Co,Nb,0.75,0.25,hollow,-0.5683234937596069
Ru,W,0.5,0.5,hollow,-0.5683837669593856
Tc,Os,0.75,0.25,hollow,-0.5683892093574912
Rh,Ti,0.75,0.25,hollow,-0.5688507143558752
Ta,Y,0.75,0.25,hollow,-0.5688791502570609
Re,Pd,0.75,0.25,hollow,-0.569126093559106
Pt,Tc,0.75,0.25,hollow,0.0293253002392077
Ni,Cr,0.75,0.25,hollow,-0.5695141278547169
Re,Zn,0.75,0.25,top,0.0301865405354249
Re,Zn,0.75,0.25,hollow,-0.5701920995624903
Zr,Cu,0.75,0.25,hollow,-0.5703648918597253
Os,Ta,0.75,0.25,hollow,-0.5704625806565389
Co,Ta,0.75,0.25,hollow,-0.5707659875542674
Cu,Cd,0.75,0.25,hollow,0.0317273850387493
Sc,Zr,0.5,0.5,bridge,-0.5720027449578708
Nb,Tc,0.5,0.5,hollow,-0.5720453307576179
Cu,Ta,0.5,0.5,top,0.0321897065450969
Mn,Co,0.75,0.25,hollow,-0.5722582598527595
Re,Tc,0.75,0.25,hollow,-0.572267239657748
Rh,Ta,0.75,0.25,hollow,-0.5723122744593354
Pd,Au,0.75,0.25,bridge,0.0326599192422065
Pd,Nb,0.75,0.25,hollow,0.0328392423444086
Rh,V,0.5,0.5,hollow,-0.5729695654581235
Ag,Hf,0.5,0.5,hollow,0.0330810154419225
Tc,Pt,0.75,0.25,top,0.0330837365409308
La,Tc,0.75,0.25,hollow,-0.5746295959570205
Zn,W,0.75,0.25,hollow,-0.5749425268577113
Rh,Nb,0.75,0.25,hollow,-0.5750346374579465
Hf,Rh,0.75,0.25,top,0.0351764280431154
Os,Nb,0.75,0.25,hollow,-0.5753770926594086
Cu,Os,0.75,0.25,hollow,-0.5754687950529558
Hf,Os,0.5,0.5,bridge,-0.5754843054591845
Re,Hg,0.75,0.25,bridge,0.035507726640418
Tc,Re,0.75,0.25,hollow,-0.5755810419568377
Tc,Cu,0.75,0.25,hollow,-0.5756862139596421
Cr,Tc,0.5,0.5,hollow,-0.5763318040580714
Cr,Tc,0.5,0.5,hollow,-0.5766187480612359
Fe,Pd,0.5,0.5,hollow,0.0371892540433975
Ir,La,0.75,0.25,hollow,-0.5772790323598826
Cr,Ir,0.75,0.25,hollow,-0.5772824337609279
Pt,Mo,0.75,0.25,hollow,0.0374570141439392
Rh,W,0.5,0.5,bridge,-0.577620943359733
Cr,Zn,0.5,0.5,hollow,0.0380155278408267
V,Ta,0.75,0.25,top,0.0385205710418006
Re,Tc,0.5,0.5,hollow,-0.5787217798560675
Ru,Ta,0.5,0.5,hollow,-0.5788449113560716
Mo,Y,0.5,0.5,top,0.0389336398411899
Mo,Rh,0.5,0.5,hollow,-0.5794045135580461
Hf,Ni,0.75,0.25,top,0.0394257577436576
Re,La,0.75,0.25,hollow,0.039530113340362
Hg,Ti,0.75,0.25,top,0.0396305234399108
Ir,Hf,0.75,0.25,hollow,-0.5797401659574177
Ag,Pd,0.5,0.5,hollow,0.0398011387378858
Cr,Rh,0.75,0.25,hollow,-0.5798252014564866
Re,Co,0.75,0.25,hollow,-0.5801008527623424
Mn,Nb,0.5,0.5,bridge,-0.5802739172604277
Rh,Sc,0.75,0.25,bridge,-0.5802850739555367
Ag,W,0.75,0.25,hollow,-0.5802978632554812
Au,W,0.5,0.5,hollow,0.040467817642849
Ir,Os,0.5,0.5,bridge,0.0406264600433416
Re,Co,0.75,0.25,hollow,-0.5806654889592835
Ag,La,0.75,0.25,bridge,0.0406928558377615
Ir,Ta,0.5,0.5,hollow,-0.5808103896588079
Re,Cu,0.75,0.25,hollow,-0.5808688941606022
Cu,Mo,0.5,0.5,bridge,-0.5809159698537485
Ir,Pd,0.5,0.5,bridge,0.0410487807430683
Ru,W,0.5,0.5,hollow,-0.5812562481578141
Au,W,0.5,0.5,hollow,0.0417789981411544
Tc,Mn,0.75,0.25,hollow,-0.5818177550563348
V,La,0.75,0.25,bridge,-0.5818795249569746
Ag,Os,0.75,0.25,top,-0.5819516350593119
Cu,V,0.5,0.5,bridge,-0.5820675556596768
Cr,Ag,0.75,0.25,bridge,-0.5820837464625299
Tc,W,0.5,0.5,top,0.0424928888433271
Fe,Pd,0.5,0.5,hollow,0.04331208753959
Ta,Tc,0.5,0.5,hollow,-0.5834092128561394
Hg,Rh,0.75,0.25,top,0.0434598453403225
Re,Hg,0.75,0.25,hollow,-0.5835288068583111
Re,Fe,0.75,0.25,hollow,-0.5837384705582451
Ag,Co,0.5,0.5,hollow,0.044001487943234
Ni,W,0.5,0.5,hollow,-0.5846477389631843
Ru,Sc,0.75,0.25,hollow,-0.5846727735579123
Fe,V,0.75,0.25,hollow,-0.5847152232590531
Nb,Cu,0.75,0.25,hollow,-0.5847835238591585
Hf,Ru,0.75,0.25,top,0.0448498028427195
Ta,Ti,0.5,0.5,bridge,-0.5848880155562881
Ru,Sc,0.75,0.25,bridge,-0.5850383584574672
