system_id,reference_energy,get_energy,adsorp_energy
random1654613,-192.30157667,-191.70198309,0.5995935800000041
random498840,-156.3532909,-155.47267096,0.8806199400000025
random2114849,-692.71331692,-692.45540715,0.2579097699999693
random846626,-163.74292792,-164.05603177,-0.3131038500000045
random298791,-184.443096,-183.72260449,0.720491509999988
random1014238,-848.47408819,-849.02423506,-0.5501468700000487
random1834024,-313.87513285,-314.20991235,-0.33477950000002465
random2242210,-343.81031235999995,-343.95510626,-0.14479390000002468
random461001,-188.20285502,-187.90999323,0.29286178999998924
random1621122,-430.7998135,-430.93806409,-0.13825058999998419
random2454195,-268.0473198,-267.95521855,0.09210125000004155
random1890671,-82.80399067,-81.47259823,1.331392440000002
random996633,-137.29492988,-136.60535872,0.6895711600000141
random2289798,-238.20867764,-238.21450365,-0.005826010000021142
random1939774,-314.10681523999995,-313.79257845,0.31423678999993854
random1272569,-129.99372287,-129.25886495,0.7348579199999961
random1157639,-329.06419050999995,-328.84551379,0.2186767199999622
random1039173,-103.81626457,-103.2834497,0.5328148699999957
random2488536,-518.2397765200001,-518.11402377,0.1257527500000606
random211190,-13.77837504,-13.11690496,0.6614700800000008
random260754,-695.90650099,-696.43018676,-0.5236857699999291
random1828248,-462.71870277,-463.2890937,-0.5703909300000305
random1193250,-304.43075922,-304.15274241,0.27801681000005374
random461254,-685.50810585,-686.56421251,-1.056106659999955
random2227676,-134.06222914,-133.84857669,0.2136524500000121
random1535031,-455.11827037,-455.72240762,-0.604137250000008
random1262003,-268.23454431,-268.08284086,0.15170345000001362
random1656194,-387.98322203,-385.92538278,2.0578392499999723
random1368191,-645.28585235,-645.46321638,-0.1773640299999215
random620018,-536.3965563400001,-536.62222444,-0.22566809999989346
random1405949,-131.13831116,-130.64488993,0.4934212299999956
random952142,-283.06777959,-282.7197371,0.34804249000001164
random1364736,-382.32747214,-383.2874399,-0.9599677599999836
random1008050,-14.20672132,-14.23450267,-0.027781349999999705
random1319996,-295.1629815,-294.95388785,0.2090936499999998
random2262339,-813.30198794,-812.97240354,0.3295844000000443
random338197,-387.89351707,-388.10454363,-0.21102656000005027
random1418139,-381.62046538,-381.5963469,0.024118479999970077
random247725,-102.6421594,-102.62810996,0.014049439999993751
random1284923,-177.12905759,-177.16339744,-0.034339850000009164
random237582,-446.50302754,-445.9382613,0.5647662399999831
random1365913,-122.99531139,-123.81297204,-0.8176606500000076
random2052456,-557.65823904,-557.92339336,-0.2651543199999651
random585017,-448.89499005,-449.34125741,-0.44626736000003575
random1456608,-365.2696996,-365.59586649,-0.3261668899999677
random834370,-994.54166795,-995.17454411,-0.6328761600000234
random1591143,-299.78979747,-298.85435473,0.935442739999985
random43143,-501.64163118,-500.62275987,1.0188713100000086
random1407364,-818.43072782,-819.00232441,-0.5715965900000128
random1360210,-233.30394346,-233.40413982,-0.10019636000001242
random1950029,-70.66217104,-70.69575086,-0.03357981999999993
random2284959,-319.80802018,-319.82313959,-0.015119409999954314
random1564079,-326.25213971,-326.12466654,0.12747316999997338
random1357332,-394.84544018,-394.74092671,0.10451347000002897
random598799,-509.48345873,-509.49622151,-0.01276278000000275
random85358,-172.48725813,-173.33772395,-0.8504658200000108
random1531881,-69.37524503,-69.74144252,-0.3661974900000047
random1678257,-294.19358421,-294.57377497,-0.38019076000000496
random2307667,-448.09205491,-448.58774159,-0.4956866800000057
random2257959,-225.8704738,-226.33186562,-0.4613918199999887
random640507,-242.68633758,-242.42363279,0.2627047899999866
random2311448,-69.09201571,-68.52826952,0.5637461900000034
random694969,-470.86668213,-470.94242271,-0.0757405800000015
random2468385,-164.04619786,-162.86841388,1.1777839800000152
random1934017,-225.55762163,-226.04960551,-0.49198387999999227
random1406654,-521.1236022400001,-519.64095521,1.4826470300000665
random1732997,-219.21453299,-220.07301876,-0.8584857699999873
random1907731,-163.58673363,-163.57717742,0.00955620999999951
random513262,-428.60786991,-428.8915158,-0.2836458900000025
random2074451,-309.26149296,-309.57869838,-0.3172054199999934
random723231,-178.45764941000002,-178.92053852,-0.4628891099999919
random2047528,-369.90172351,-370.34255277,-0.4408292599999868
random481712,-220.42381596,-220.10565049,0.31816547000002515
random2087666,-1004.14585765,-1004.44316249,-0.2973048399999243
random1735584,-448.40460466,-450.0185966,-1.6139919400000053
random219980,-12.79205717,-11.97562486,0.8164323099999997
random1720681,-819.82031829,-820.71141645,-0.8910981599999559
random2388819,-160.89075826,-160.62305993,0.26769833000000176
random1303139,-64.85148049,-65.11563252,-0.2641520300000053
random2389576,-1023.37307578,-1023.17147309,0.20160269000007247
random710505,-742.92266099,-742.93098111,-0.008320119999893905
random661391,-102.87741055,-102.82147473,0.05593581999998776
random2146022,-591.9497748800001,-592.457183,-0.5074081199999227
random2490170,-27.85076413,-28.45264419,-0.6018800599999992
random1047407,-358.08246326999995,-357.80336059,0.2791026799999372
random2361233,-334.01554761999995,-332.78548501,1.2300626099999477
random1467470,-457.22193843,-456.99574801,0.2261904200000231
random1239690,-865.77101612,-866.25747128,-0.48645515999999134
random2462416,-63.29675726,-63.85394403,-0.5571867700000013
random1203399,-792.69902613,-792.8971966,-0.1981704700000364
random972982,-114.91566908,-115.68205191,-0.7663828299999977
random1595180,-286.28585977,-286.11392594,0.1719338300000004
random1651987,-452.33162956,-452.23539615,0.09623341000002483
random86804,-201.46647641,-201.2989551,0.16752131000001214
random818925,-667.87413008,-668.33189367,-0.4577635900000132
random2043073,-603.05206719,-603.56918029,-0.5171130999999605
random443197,-427.06786309,-427.19265761,-0.12479452000002311
random95145,-182.45090561,-182.53373736,-0.08283174999999687
random1555240,-582.97399561,-583.29219654,-0.31820092999998906
random864123,-341.22311148999995,-341.68383582,-0.46072433000006185
random1270931,-82.57967196,-81.85624643,0.7234255300000001
random2284123,-606.46957563,-606.82968638,-0.3601107499999898
random310848,-215.46264157,-216.1791832,-0.7165416300000231
random1655431,-114.07343266,-113.50550357,0.5679290899999927
random190788,-117.3275869,-116.65593975,0.6716471499999983
random582751,-361.73647308,-361.91717688,-0.1807038000000034
random1685772,-312.03672282,-312.25616779,-0.21944496999998364
random1184216,-338.37424329,-337.92820416,0.4460391299999742
random2062870,-78.39783538,-77.75705913,0.6407762500000018
random1779811,-300.08429873,-301.10425311,-1.0199543800000015
random804148,-560.4360156500001,-560.70652129,-0.27050563999989663
random627117,-618.89993737,-618.56549988,0.33443749000002754
random1275901,-302.34550742,-303.24254386,-0.8970364400000221
random2062065,-744.1264352200001,-744.47223007,-0.3457948499999475
random1715986,-568.2457720900001,-566.74791345,1.497858640000004
random1430190,-326.31781042999995,-326.52873709,-0.210926660000041
random1546818,-874.54881416,-874.72345756,-0.1746434000000363
random1777420,-407.85383692,-408.11539888,-0.26156195999999454
random726680,-461.50194142,-461.42587937,0.0760620499999618
random981217,-631.03155926,-631.95461875,-0.9230594900000142
random613101,-565.8247071200001,-564.26277587,1.5619312500000433
random693156,-548.96829459,-548.91342555,0.05486903999997139
random575870,-856.8314294,-857.48721107,-0.6557816699998966
random91546,-36.452179910000005,-35.56190959,0.8902703200000062
random105064,-540.26259495,-540.57526608,-0.31267113000001245
random826562,-63.22536154,-62.71258823,0.51277331
random1816818,-510.55916979,-511.07397359,-0.5148037999999815
random2415295,-296.98571287,-296.80969068,0.17602218999996921
random1688408,-201.25037196,-201.68872936,-0.438357400000001
random1860253,-303.25560496,-303.54915011,-0.2935451499999999
random1734692,-497.0277712,-496.13726113,0.8905100700000048
random1730941,-31.49419197,-31.26645619,0.22773577999999972
random1341555,-130.66318844,-130.36437669,0.2988117499999987
random1364370,-342.23577937,-341.93756525,0.29821412000001146
random1786684,-626.56956859,-626.74515348,-0.1755848899999819
random2311019,-464.59594941,-465.21724144,-0.6212920300000064
random1250240,-186.96143265,-187.34619579,-0.3847631399999898
random1639796,-268.92823177,-269.50193623,-0.5737044599999876
random2015010,-418.21815189,-418.89885016,-0.6806982699999935
random576133,-577.8996005800001,-578.28746317,-0.3878625899999406
random1846417,-379.53226957,-379.74985772,-0.21758815000004006
random1928436,-295.73357413,-295.58824306,0.14533106999999745
random531271,-87.15806001,-87.45759447,-0.29953446000000383
random299588,-117.70703835,-115.06280101,2.6442373400000037
random620433,-36.61397662,-36.30595399,0.3080226300000035
random67340,-95.47920204,-94.91072144,0.5684806000000009
random112059,-239.43466403,-239.69659674,-0.2619327099999964
random1402712,-186.96143265,-186.84329774,0.11813491000000909
random2109687,-458.89224622,-458.27527299,0.616973229999985
random814978,-155.24660777,-153.35335481,1.8932529599999839
random1469093,-180.52789738,-180.50731135,0.02058603000000403
random2356619,-9.10710766,-8.9623447,0.14476296000000133
random1950263,-379.35849836,-379.90932253,-0.5508241699999985
random572368,-592.8754483700001,-593.51868229,-0.6432339199999433
random1881084,-218.08997759,-218.17783279,-0.08785520000000702
random1913305,-249.88614444,-248.52559625,1.360548190000003
random302001,-418.7747652,-419.16739256,-0.39262736000000587
random69636,-73.7245502,-73.39751803,0.3270321699999954
random964776,-660.4042402900001,-660.60623673,-0.20199643999990258
random1006283,-650.8069016300001,-651.34093307,-0.5340314399999215
random767049,-906.03546721,-906.20263231,-0.16716510000003382
random363390,-159.16090868,-159.02348344,0.1374252399999989
random472094,-273.03096316999995,-271.67628318,1.3546799899999655
random2034220,-376.64556749,-377.16522255,-0.519655059999991
random865062,-35.038717670000004,-34.78672329,0.2519943800000064
random1870239,-467.04922659,-468.02504499,-0.975818400000037
random1040145,-1005.97380076,-1006.13172838,-0.15792762000000948
random2121621,-165.7049873,-165.53008474,0.1749025599999925
random1872394,-163.82927941,-164.24326162,-0.41398221000000035
random671054,-331.93081708,-331.14842069,0.782396389999974
random652718,-287.58996857999995,-287.04983058,0.5401379999999563
random769965,-486.67004215,-487.44136942,-0.7713272700000289
random1000486,-722.8761473100001,-724.01505607,-1.1389087599999357
random1314621,-390.67360218,-391.32008801,-0.6464858300000174
random351152,-390.0085699,-389.80443308,0.2041368199999738
random590429,-982.16384168,-982.85677073,-0.6929290499999752
random504005,-889.21503521,-889.05796282,0.15707239000005302
random1918219,-567.63416893,-569.34458171,-1.7104127800000697
random994968,-118.81023806,-117.76009417,1.050143890000001
random1622481,-394.7002697,-394.16916251,0.5311071900000002
random964820,-264.89274064999995,-266.5864804,-1.693739750000077
random1282744,-522.48094756,-521.99308537,0.4878621899999871
random788709,-261.77721642,-261.21794436,0.5592720600000121
random207789,-79.72335530000001,-78.96683521,0.7565200900000093
random666857,-87.43917058000001,-87.4886992,-0.04952861999998959
random1467757,-286.28585977,-285.96352281,0.32233696000002965
random1119290,-587.8407614800001,-587.30922426,0.531537220000132
random1043089,-304.41408907,-304.41508954,-0.0010004700000081357
random2298316,-495.28157641,-495.28491728,-0.003340869999988172
random1245755,-244.32770253,-244.79330914,-0.4656066099999805
random804062,-85.63545698,-85.6635315,-0.0280745200000041
random341362,-375.52044736,-375.46206925,0.05837810999997828
random1559487,-213.1759729,-213.98230619,-0.8063332899999978
random954204,-374.9188288,-375.80783519,-0.88900639000002
random986849,-198.48225815,-197.76032344,0.7219347099999993
random2256088,-613.1102934200001,-613.98984776,-0.8795543399999133
random1413329,-754.00036061,-755.0857913,-1.0854306899999528
random1381142,-663.64580569,-665.81966305,-2.1738573600000564
random2339717,-229.56307254,-229.72205208,-0.15897953999999004
random1295943,-146.87243958,-147.03064956,-0.1582099800000094
random174924,-194.71705795,-195.2350882,-0.5180302500000096
random1664892,-816.8697287800001,-815.16829403,1.7014347500000895
random1982714,-145.39920161,-145.14779998,0.2514016300000037
random1002520,-336.08412983,-336.76145158,-0.6773217500000328
random1967150,-3.73386243,-1.7519243,1.9819381299999999
random1442975,-235.82724208,-235.39499723,0.43224484999998936
random1685979,-471.24332839,-472.36173161,-1.1184032200000047
random1992439,-127.59166393,-126.87518186,0.7164820699999979
random474431,-118.90592906,-120.5468922,-1.6409631399999967
random863047,-393.85140137,-393.99189682,-0.14049545000000307
random1917024,-574.7131524900001,-575.04473851,-0.3315860199999179
random75051,-455.1885463,-456.0567645,-0.8682182000000012
random654071,-531.90389713,-531.8407323,0.06316483000000517
random2227790,-508.94311328,-509.18041578,-0.23730249999999842
random1879103,-222.32677378,-221.7270718,0.5997019799999919
random272580,-681.64693144,-681.98391958,-0.33698814000001676
random669672,-828.7694592600001,-829.20951276,-0.44005349999997634
random328948,-152.40216339,-153.37258982,-0.9704264300000034
random1833434,-261.59302465,-261.21201378,0.38101087000001144
random2185084,-422.60563815,-422.53231677,0.07332137999998167
random975481,-228.91756305,-228.9148698,0.0026932500000214077
random1995624,-338.94983347,-338.6864429,0.26339057000001276
random871441,-77.50979128,-77.49185763,0.017933650000003354
random1738351,-175.95543137,-173.46088805,2.4945433200000195
random972105,-139.57060427,-139.66207819,-0.09147391999999854
random1329300,-310.37975822,-311.0706874,-0.6909291800000119
random1749395,-334.4002877,-335.36642791,-0.9661402100000487
random1873345,-952.43417152,-952.57238999,-0.13821847000008347
random1535712,-275.24566006,-275.57919959,-0.3335395299999959
random745317,-239.13998383,-235.92384146,3.21614237
random1623000,-170.64009055,-170.18806138,0.452029170000003
random698362,-631.06488961,-631.19008647,-0.12519685999996
random1187083,-607.74523142,-608.41086973,-0.665638309999963
random630609,-523.55866662,-523.64293471,-0.08426808999990953
random1204560,-160.27835542,-160.07078416,0.2075712600000088
random1821680,-396.52171347,-396.57048973,-0.04877626000001101
random1281937,-426.99739373,-427.83325762,-0.8358638899999846
